UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-RESIDENCE,162793003,10/06/2016,400 CENTRAL PARK PLACE NE,603,Old Fourth Ward,M,33.76522,-84.37805,
LARCENY-FROM VEHICLE,162800002,10/06/2016,907 PIEDMONT AVE NE,505,Midtown,E,33.7793,-84.38101,
LARCENY-NON VEHICLE,162800061,10/06/2016,248 PHARR RD NE,206,Buckhead Village,B,33.83714,-84.37873,
ROBBERY-PEDESTRIAN,162800071,10/06/2016,179 TROY ST,105,Hunter Hills,K,33.76103,-84.42516,
LARCENY-FROM VEHICLE,162800078,10/06/2016,201 COURTLAND ST NE,509,Downtown,M,33.75993,-84.38395,
LARCENY-FROM VEHICLE,162800088,10/06/2016,1246 PORTLAND AVE SE,612,East Atlanta,W,33.73925,-84.34673,
LARCENY-FROM VEHICLE,162800139,10/06/2016,PEACHTREE RD NE / PALISADES RD NE,207,Ardmore,E,33.80488,-84.39366,
AUTO THEFT,162800153,10/06/2016,1067 CONSTITUTION RD SE,308,Leila Valley,Z,33.69275,-84.35489,
AUTO THEFT,162800342,10/06/2016,1737 S GORDON ST SW,404,Westview,T,33.74007,-84.44468,
LARCENY-FROM VEHICLE,162800396,10/06/2016,790 HUFF RD NW,203,Blandtown,D,33.78636,-84.41416,
LARCENY-FROM VEHICLE,162800411,10/06/2016,1090 KIRKWOOD AVE SE,606,Reynoldstown,N,33.75045,-84.3513,
LARCENY-FROM VEHICLE,162800633,10/06/2016,44 KROG ST NE,602,Inman Park,N,33.75542,-84.36482,
AUTO THEFT,162800757,10/06/2016,48 WALTHALL ST NE,606,Reynoldstown,N,33.75488,-84.35232,
LARCENY-FROM VEHICLE,162800763,10/06/2016,214 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81392,-84.39454,
LARCENY-FROM VEHICLE,162800771,10/06/2016,1715 HOWELL MILL RD NW ,204,Berkeley Park,D,33.80089,-84.4157,
AUTO THEFT,162800827,10/06/2016,250 LAKEVIEW AVE NE,206,Peachtree Heights East,B,33.82493,-84.3798,
LARCENY-NON VEHICLE,162800847,10/06/2016,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77094,-84.38178,
AUTO THEFT,162800853,10/06/2016,784 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77602,-84.3638,
BURGLARY-NONRES,162800882,10/06/2016,49 BENNETT ST NW,207,,C,33.81199,-84.39435,
LARCENY-NON VEHICLE,162800930,10/06/2016,2237 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72251,-84.4615,
AUTO THEFT,162800944,10/06/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-FROM VEHICLE,162800946,10/06/2016,3491 ROSWELL RD NE,208,Buckhead Forest,B,33.85031,-84.38215,
LARCENY-NON VEHICLE,162800951,10/06/2016,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839,
AUTO THEFT,162801019,10/06/2016,5060 N IVY RD NE,209,North Buckhead,B,33.86882,-84.36433,
LARCENY-FROM VEHICLE,162801082,10/06/2016,1096 HAWTHORNE ST NE,606,Reynoldstown,N,33.7548,-84.35169,
LARCENY-FROM VEHICLE,162801084,10/06/2016,234 HOWELL TER SW,407,Adamsville,H,33.75179,-84.50459,
LARCENY-FROM VEHICLE,162801095,10/06/2016,925 CANTERBURY RD NE,210,Pine Hills,B,33.82507,-84.35804,
LARCENY-FROM VEHICLE,162801098,10/06/2016,2300 DEFOOR HILLS RD NW,204,Underwood Hills,D,33.81786,-84.4361,
LARCENY-NON VEHICLE,162801162,10/06/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,162801221,10/06/2016,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79757,-84.40773,
AUTO THEFT,162801280,10/06/2016,2 MOURY AVE SE ,305,South Atlanta,Y,33.71329,-84.38267,
RAPE,162801358,10/06/2016,1552 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77143,-84.43889,
LARCENY-FROM VEHICLE,162801376,10/06/2016,400 NOLAND ST SE ,305,Chosewood Park,Y,33.71916,-84.3743,
AGG ASSAULT,162801384,10/06/2016,2078 ARLINGTON CIR NW,107,Grove Park,J,33.77091,-84.45578,
ROBBERY-COMMERCIAL,162801387,10/06/2016,184 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.71804,-84.38216,
LARCENY-FROM VEHICLE,162801413,10/06/2016,1146 SHERIDAN RD NE,212,Lindridge/Martin Manor,F,33.82074,-84.35014,
AUTO THEFT,162801421,10/06/2016,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
LARCENY-FROM VEHICLE,162801428,10/06/2016,1705 COMMERCE DR NW,204,Berkeley Park,D,33.80076,-84.41048,
AUTO THEFT,162801454,10/06/2016,2841 GREENBRIAR PKWY SW ,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,162801494,10/06/2016,1579 ABNER TER NW,110,Carver Hills,G,33.80035,-84.4657,
LARCENY-FROM VEHICLE,162801499,10/06/2016,20 PINE CANYON DR SW,411,Greenbriar,R,33.67567,-84.48684,
LARCENY-FROM VEHICLE,162801508,10/06/2016,17 BAKER ST NE,508,Downtown,M,33.76293,-84.38714,
AGG ASSAULT,162801510,10/06/2016,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
LARCENY-NON VEHICLE,162801512,10/06/2016,445 MARKHAM ST SW,507,Castleberry Hill,M,33.75262,-84.4012,
LARCENY-NON VEHICLE,162801538,10/06/2016,2525 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY-RESIDENCE,162801545,10/06/2016,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67904,-84.39327,
LARCENY-FROM VEHICLE,162801556,10/06/2016,3465 NORTHSIDE PKWY NE,202,Randall Mill,A,33.84958,-84.42962,
AUTO THEFT,162801580,10/06/2016,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
AUTO THEFT,162801633,10/06/2016,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
AGG ASSAULT,162801673,10/06/2016,355 PEACHTREE ST NE,509,Downtown,M,33.76374,-84.38622,
LARCENY-NON VEHICLE,162801705,10/06/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-FROM VEHICLE,162801711,10/06/2016,1100 COULQUITT AVE,602,Inman Park,N,33.76554,-84.35092,
LARCENY-NON VEHICLE,162801742,10/06/2016,1915 JAMES JACKSON PKWY NW,203,Riverside,D,33.80693,-84.47576,
BURGLARY-RESIDENCE,162801764,10/06/2016,3889 BOULDER PARK DR SW,407,Fairburn Road/Wisteria Lane,H,33.74673,-84.51516,
LARCENY-FROM VEHICLE,162801792,10/06/2016,200 EDGEWOOD AVE NE,510,Downtown,M,33.75479,-84.38102,
LARCENY-NON VEHICLE,162801797,10/06/2016,202 CANDLER RD SE,611,East Lake,O,33.74754,-84.29153,
BURGLARY-RESIDENCE,162801816,10/06/2016,390 W LAKE AVE NW,107,Grove Park,J,33.76561,-84.44109,
LARCENY-NON VEHICLE,162801848,10/06/2016,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
ROBBERY-PEDESTRIAN,162793022,10/05/2016,653 BECKWITH ST SW,101,Atlanta University Center,T,33.75218,-84.40943,
LARCENY-FROM VEHICLE,162793031,10/05/2016,954 CYPRESS ST NE,503,Midtown,E,33.78057,-84.38572,
LARCENY-FROM VEHICLE,162793054,10/05/2016,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
ROBBERY-PEDESTRIAN,162793080,10/05/2016,420 14TH STREET,501,Home Park,E,33.78593,-84.40086,
LARCENY-NON VEHICLE,162793093,10/05/2016,218 PEACHTREE ST NW,508,Downtown,M,33.76028,-84.38768,
LARCENY-FROM VEHICLE,162793097,10/05/2016,1530 CARROLL DR NW,203,Hills Park,D,33.80186,-84.43854,
LARCENY-FROM VEHICLE,162793146,10/05/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
BURGLARY-NONRES,162793153,10/05/2016,122 CLEVELAND AVE SW,312,Glenrose Heights,Z,33.68101,-84.3924,
LARCENY-FROM VEHICLE,162793214,10/05/2016,180 SAMPSON ST NE,604,Old Fourth Ward,M,33.75907,-84.36574,
AGG ASSAULT,162790025,10/05/2016,882 FOX ST NW,103,English Avenue,L,33.77189,-84.41623,
LARCENY-NON VEHICLE,162790059,10/05/2016,1355 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7394,-84.43203,
LARCENY-FROM VEHICLE,162790063,10/05/2016,341 SIMPSON ST ,508,Downtown,M,33.76349,-84.39951,
AGG ASSAULT,162790296,10/05/2016,1880 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70307,-84.40772,
BURGLARY-NONRES,162790315,10/05/2016,1083 EUCLID AVE NE,602,Inman Park,N,33.76309,-84.3516,
BURGLARY-NONRES,162790327,10/05/2016,1407 METROPOLITAN PKWY SW,301,Capitol View,X,33.71646,-84.40817,
LARCENY-FROM VEHICLE,162790406,10/05/2016,187 TYE ST SE,606,Cabbagetown,N,33.74943,-84.36482,
AGG ASSAULT,162790445,10/05/2016,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
AGG ASSAULT,162790471,10/05/2016,35 FORSYTH STREET SW,512,Downtown,M,33.75343,-84.39312,
LARCENY-FROM VEHICLE,162790522,10/05/2016,148 ANDREW YOUNG INTERNA BLVD NE,509,Downtown,M,33.75999,-84.38274,
LARCENY-NON VEHICLE,162790616,10/05/2016,1981 DETROIT AVE NW,107,Grove Park,J,33.7672,-84.45173,
AUTO THEFT,162790625,10/05/2016,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
LARCENY-FROM VEHICLE,162790640,10/05/2016,1455 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79579,-84.42575,
AUTO THEFT,162790649,10/05/2016,926 MARTIN ST SE;,304,Peoplestown,V,33.72926,-84.38304,
LARCENY-FROM VEHICLE,162790709,10/05/2016,2135 DEFOOR HILLS RD NW,204,Underwood Hills,D,33.81431,-84.43258,
LARCENY-FROM VEHICLE,162790762,10/05/2016,970 BERNE ST SE,607,Ormewood Park,W,33.73675,-84.35618,
AUTO THEFT,162790817,10/05/2016,310 ATWOOD ST SW,109,West End,T,33.74697,-84.42861,
LARCENY-FROM VEHICLE,162790839,10/05/2016,ARTHUR LANGFORD EB PKWY SW / I-285 NB EXPY SW,411,Greenbriar,R,33.69012,-84.49993,
LARCENY-NON VEHICLE,162790915,10/05/2016,1032 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72697,-84.40783,
LARCENY-FROM VEHICLE,162790969,10/05/2016,2702 FAIRLANE DR SE,310,Rosedale Heights,Z,33.68105,-84.38012,
AUTO THEFT,162790971,10/05/2016,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975,
LARCENY-FROM VEHICLE,162791084,10/05/2016,1100 SYLVAN RD SW,301,Oakland City,S,33.7248,-84.41785,
AUTO THEFT,162791089,10/05/2016,310 N HIGHLAND AVE NE,602,Inman Park,N,33.76314,-84.35789,
LARCENY-FROM VEHICLE,162791116,10/05/2016,296 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
LARCENY-NON VEHICLE,162791129,10/05/2016,1685 RALPH D ABERNATHY BLVD SW,404,,I,33.74851,-84.4425,
AUTO THEFT,162791175,10/05/2016,44 BOOKER ST NW,105,Washington Park,K,33.75598,-84.42058,
AUTO THEFT,162791177,10/05/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-NON VEHICLE,162791181,10/05/2016,829 RALPH D ABERNATHY BLVD,401,West End,T,33.74057,-84.4168,
BURGLARY-RESIDENCE,162791185,10/05/2016,94 ALLEN TEMPLE CT NW,111,,I,33.75266,-84.49055,
LARCENY-FROM VEHICLE,162791228,10/05/2016,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7005,-84.46574,
LARCENY-FROM VEHICLE,162791239,10/05/2016,1244 TECHWOOD DR NW,501,Home Park,E,33.78868,-84.39239,
LARCENY-FROM VEHICLE,162791248,10/05/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.8426,-84.37329,
LARCENY-FROM VEHICLE,162791344,10/05/2016,311 COURTLAND ST NE,508,Downtown,M,33.76306,-84.38365,
BURGLARY-RESIDENCE,162791357,10/05/2016,3216 BELFORT RD SE,312,Orchard Knob,Z,33.66733,-84.37684,
ROBBERY-COMMERCIAL,162791437,10/05/2016,2429 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75246,-84.46669,
BURGLARY-RESIDENCE,162791453,10/05/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299,
LARCENY-FROM VEHICLE,162791526,10/05/2016,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
LARCENY-NON VEHICLE,162791548,10/05/2016,200 FORSYTH ST SW,512,Downtown,M,33.74891,-84.39596,
BURGLARY-RESIDENCE,162791564,10/05/2016,2274 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.76075,-84.46205,
LARCENY-FROM VEHICLE,162791600,10/05/2016,1955 CAMPBELLTON RD,408,Venetian Hills,S,33.70864,-84.45303,
LARCENY-FROM VEHICLE,162791605,10/05/2016,3145 PEACHTREE RD NE,206,Buckhead Village,B,33.84026,-84.37738,
LARCENY-NON VEHICLE,162791607,10/05/2016,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8213,-84.36689,
LARCENY-FROM VEHICLE,162791620,10/05/2016,1968 PEACHTREE RD,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,162791622,10/05/2016,759 POLLARD BLVD SW ,304,Summerhill,V,33.73405,-84.39127,
LARCENY-NON VEHICLE,162791665,10/05/2016,1002 MARTIN ST SE,304,Peoplestown,V,33.72712,-84.38314,
AUTO THEFT,162791674,10/05/2016,3050 MARTIN LUTHER KING JR DR SW,405,Harland Terrace,I,33.75148,-84.48809,
AGG ASSAULT,162791681,10/05/2016,1345 LANSING AVE,303,South Atlanta,Y,33.7178,-84.38569,
AUTO THEFT,162791745,10/05/2016,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,162791795,10/05/2016,556 NORTHSIDE DR,303,Pittsburgh,V,33.74007,-84.40778,
AUTO THEFT,162791811,10/05/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65636,-84.51073,
LARCENY-FROM VEHICLE,162791843,10/05/2016,1229 VIRGINIA AVE NE,601,Virginia Highland,F,33.77936,-84.34692,
BURGLARY-RESIDENCE,162791862,10/05/2016,2323 PAUL AVE NW,203,Riverside,D,33.81843,-84.47337,
BURGLARY-RESIDENCE,162791866,10/05/2016,1205 METROPOLITAN AVE SE,612,East Atlanta,W,33.74147,-84.34804,
BURGLARY-NONRES,162791968,10/05/2016,1140 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73825,-84.42513,
LARCENY-NON VEHICLE,162791971,10/05/2016,2317 MELANTE DR NE,212,Lindridge/Martin Manor,F,33.81838,-84.3533,
AUTO THEFT,162791972,10/05/2016,564 COLLIER RIDGE DR NW,112,Collier Heights,I,33.77072,-84.47729,
LARCENY-FROM VEHICLE,162792011,10/05/2016,817 W PEACHTREE ST NE @BILTMORE HOTEL,505,Midtown,E,33.77696,-84.38697,
LARCENY-NON VEHICLE,162792052,10/05/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
BURGLARY-RESIDENCE,162792060,10/05/2016,1325 NEWTON AVE SE,612,East Atlanta,W,33.73722,-84.34408,
LARCENY-FROM VEHICLE,162792067,10/05/2016,604 LYNHURST DR SW @TRINITY AME CHURCH,406,,I,33.73907,-84.48941,
LARCENY-FROM VEHICLE,162792102,10/05/2016,399 MACEDONIA RD SE,313,Blair Villa/Poole Creek,Z,33.66302,-84.37585,
LARCENY-FROM VEHICLE,162792173,10/05/2016,794 N HIGHLAND AVE,602,Virginia Highland,F,33.77614,-84.35269,
LARCENY-FROM VEHICLE,162792218,10/05/2016,180 SOUTHSIDE INDUSTRIAL PKWY SE @TRAINING,313,Blair Villa/Poole Creek,Z,33.65298,-84.38345,
AUTO THEFT,162792258,10/05/2016,2659 BURTON RD NW,111,Westhaven,I,33.75607,-84.47471,
ROBBERY-PEDESTRIAN,162792270,10/05/2016,288 HARPER RD SE,310,Lakewood,Z,33.69725,-84.3796,
AGG ASSAULT,162792326,10/05/2016,566 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72207,-84.40617,
BURGLARY-RESIDENCE,162792336,10/05/2016,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
LARCENY-FROM VEHICLE,162792434,10/05/2016,1528 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74302,-84.4376,
LARCENY-FROM VEHICLE,162792450,10/05/2016,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
BURGLARY-RESIDENCE,162792463,10/05/2016,686 ELINOR PL NW,110,Grove Park,J,33.77333,-84.43561,
AGG ASSAULT,162792524,10/05/2016,2517 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77605,-84.46824,
LARCENY-FROM VEHICLE,162792560,10/05/2016,377 10TH ST NE,503,Midtown,E,33.78168,-84.37515,
AGG ASSAULT,162792603,10/05/2016,711 LEE ST SW,401,West End,T,33.73608,-84.41365,
BURGLARY-RESIDENCE,162792712,10/05/2016,1102 LOTUS AVE NW,109,Almond Park,G,33.78502,-84.4643,
LARCENY-NON VEHICLE,162792746,10/05/2016,942 HANK AARON DR SE ,304,Peoplestown,V,33.72843,-84.38748,
AUTO THEFT,162792767,10/05/2016,1355 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7394,-84.43203,
LARCENY-FROM VEHICLE,162792780,10/05/2016,345 N HIGHLAND AVE NE,602,Inman Park,N,33.76341,-84.35647,
LARCENY-NON VEHICLE,162792783,10/05/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84892,-84.36426,
ROBBERY-RESIDENCE,162792784,10/05/2016,616 FEDERAL TER SE,607,Benteen Park,W,33.71482,-84.36736,
AGG ASSAULT,162792826,10/05/2016,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-FROM VEHICLE,162792842,10/05/2016,674 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76142,-84.36497,
BURGLARY-RESIDENCE,162792859,10/05/2016,1631 STANTON RD SW,408,,R,33.71076,-84.4438,
AUTO THEFT,162792866,10/05/2016,2305 DONALD LEE HOLLOWELL PKWY NW @CENTER HILL PARK,109,Center Hill,J,33.77704,-84.46053,
LARCENY-NON VEHICLE,162792900,10/05/2016,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,162792901,10/05/2016,929 CHARLES ALLEN DR,502,Midtown,E,33.78119,-84.37151,
LARCENY-NON VEHICLE,162792930,10/05/2016,450 CAPITOL AVE SE,304,Summerhill,V,33.74206,-84.38768,
LARCENY-FROM VEHICLE,162792951,10/05/2016,529 PEACHTREE ST NE,509,Downtown,M,33.76896,-84.38487,
AUTO THEFT,162792957,10/05/2016,3304 GLENVIEW CIR SW,412,Heritage Valley,P,33.70197,-84.50009,
LARCENY-FROM VEHICLE,162792958,10/05/2016,1983 HOWELL MILL RD NW,205,Channing Valley,C,33.80944,-84.41286,
LARCENY-FROM VEHICLE,162792982,10/05/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AGG ASSAULT,162772933,10/04/2016,1195 WOODLAND AVE,213,Lindridge/Martin Manor,F,33.81404,-84.34892,
ROBBERY-PEDESTRIAN,162772743,10/04/2016,3410 OAK VALLEY RD,210,Lenox,B,33.84714,-84.35792,
RAPE,162772768,10/04/2016,241 FORSYTH ST SW,512,Downtown,M,33.74827,-84.39732,
AUTO THEFT,162780044,10/04/2016,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997,
LARCENY-FROM VEHICLE,162780150,10/04/2016,917 VIRGINIA CIR NE,601,Virginia Highland,F,33.78088,-84.35731,
LARCENY-FROM VEHICLE,162780253,10/04/2016,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,204,Berkeley Park,D,33.80089,-84.4157,
AGG ASSAULT,162780379,10/04/2016,2001 SYLVAN RD SW,306,Sylvan Hills,X,33.69981,-84.4184,
BURGLARY-RESIDENCE,162780386,10/04/2016,1838 FORT VALLEY DR SW,410,Pomona Park,R,33.70489,-84.44997,
LARCENY-FROM VEHICLE,162780502,10/04/2016,383 S BEND AVE SE,307,Lakewood Heights,Y,33.70514,-84.37592,
BURGLARY-RESIDENCE,162780594,10/04/2016,3473 DELMAR LN NW,111,Adamsville,H,33.75765,-84.50156,
AUTO THEFT,162780681,10/04/2016,310 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70559,-84.35628,
AUTO THEFT,162780690,10/04/2016,4475 CELEBRATION DR SW,412,Midwest Cascade,Q,33.7248,-84.52573,
AGG ASSAULT,162780691,10/04/2016,1255 HARDEE ST NE,609,Edgewood,O,33.7552,-84.34654,
LARCENY-FROM VEHICLE,162780720,10/04/2016,247 MORELAND AVE SE,606,Reynoldstown,N,33.74699,-84.34958,
LARCENY-FROM VEHICLE,162780748,10/04/2016,1730 TAYLOR ST NW,204,Underwood Hills,D,33.80171,-84.42123,
LARCENY-NON VEHICLE,162780760,10/04/2016,1980 DELOWE DR SW,410,Campbellton Road,R,33.70106,-84.45698,
BURGLARY-NONRES,162780768,10/04/2016,50 ALABAMA ST,511,Downtown,M,33.75194,-84.38964,
LARCENY-FROM VEHICLE,162780801,10/04/2016,1770 COUNTY LINE RD SW,412,,,33.70687,-84.53581,
BURGLARY-NONRES,162780853,10/04/2016,1370 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79227,-84.35346,
LARCENY-FROM VEHICLE,162780861,10/04/2016,200 14TH ST NW,501,Home Park,E,33.7865,-84.39366,
LARCENY-NON VEHICLE,162780937,10/04/2016,1960 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81092,-84.3591,
LARCENY-FROM VEHICLE,162780943,10/04/2016,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,162781052,10/04/2016,13 GABERONNE CT NE,210,Pine Hills,B,33.82792,-84.35034,
LARCENY-FROM VEHICLE,162781068,10/04/2016,21 ELLIS ST NW,508,Downtown,M,33.75852,-84.38832,
LARCENY-NON VEHICLE,162781108,10/04/2016,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
LARCENY-FROM VEHICLE,162781143,10/04/2016,714 BRYAN ST SE,606,Grant Park,W,33.74455,-84.36408,
BURGLARY-RESIDENCE,162781145,10/04/2016,1946 KING GEORGE LN SW,412,Kings Forest,P,33.70159,-84.51527,
LARCENY-FROM VEHICLE,162781166,10/04/2016,2059 BROOKVIEW DR NW,205,Wildwood (NPU-C),C,33.81196,-84.4178,
AGG ASSAULT,162781172,10/04/2016,1917 PRYOR RD SW,307,Lakewood Heights,Y,33.70213,-84.39915,
AUTO THEFT,162781224,10/04/2016,516 HOLDERNESS ST SW ,401,West End,T,33.74081,-84.42717,
AUTO THEFT,162781230,10/04/2016,335 SARGENT DR SE,310,Lakewood,Z,33.69016,-84.37851,
LARCENY-FROM VEHICLE,162781270,10/04/2016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,162781363,10/04/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
LARCENY-NON VEHICLE,162781395,10/04/2016,2890 N FULTON DR NE,206,Garden Hills,B,33.83158,-84.37848,
ROBBERY-PEDESTRIAN,162781396,10/04/2016,515 CALHOUN ST NW,501,Home Park,E,33.7831,-84.40408,
BURGLARY-RESIDENCE,162781401,10/04/2016,749 CRESTWELL CIR SW,407,Mays,H,33.74524,-84.50424,
BURGLARY-RESIDENCE,162781402,10/04/2016,2555 ETHERIDGE DR NW,113,Carey Park,G,33.78815,-84.47173,
LARCENY-FROM VEHICLE,162781412,10/04/2016,3455 PEACHTREE RD NE,210,Lenox,B,33.85199,-84.36061,
LARCENY-FROM VEHICLE,162781416,10/04/2016,1570 MONROE DR NE,213,Piedmont Heights,F,33.79708,-84.36943,
AUTO THEFT,162781497,10/04/2016,1341 LOCKWOOD DR SW,403,Venetian Hills,S,33.71879,-84.43909,
LARCENY-FROM VEHICLE,162781563,10/04/2016,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126,
LARCENY-NON VEHICLE,162781602,10/04/2016,2306 CAREY DR SE,310,Lakewood,Z,33.69102,-84.36971,
LARCENY-FROM VEHICLE,162781613,10/04/2016,3886 PRINCETON LAKES WAY SW,414,Princeton Lakes,P,33.66122,-84.51385,
LARCENY-FROM VEHICLE,162781628,10/04/2016,1845 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-NON VEHICLE,162781716,10/04/2016,1132 VALLEY VIEW RD SE,308,Leila Valley,Z,33.69143,-84.35149,
LARCENY-FROM VEHICLE,162781742,10/04/2016,3496 RUBY H HARPER BLVD SE,313,Blair Villa/Poole Creek,Z,33.65933,-84.38019,
LARCENY-NON VEHICLE,162781766,10/04/2016,385 RALPH MCGILL BLVD NE,604,Old Fourth Ward,M,33.76332,-84.37579,
AGG ASSAULT,162781789,10/04/2016,2035 LOIS PL NW,110,Grove Park,J,33.78504,-84.45444,
LARCENY-FROM VEHICLE,162781800,10/04/2016,95 MARTIN L KING ,511,Downtown,M,33.75161,-84.39112,
LARCENY-FROM VEHICLE,162781802,10/04/2016,1968 MOREHOUSE DR NW,108,Dixie Hills,J,33.76148,-84.45169,
LARCENY-NON VEHICLE,162781858,10/04/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84892,-84.36426,
LARCENY-NON VEHICLE,162781860,10/04/2016,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282,
BURGLARY-RESIDENCE,162781867,10/04/2016,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71402,-84.39747,
AGG ASSAULT,162781883,10/04/2016,1285 AKRIDGE ST NW,105,Hunter Hills,K,33.75843,-84.42996,
LARCENY-FROM VEHICLE,162781891,10/04/2016,3224 KINGSTON RD NW,112,Collier Heights,I,33.77939,-84.49314,
LARCENY-NON VEHICLE,162781968,10/04/2016,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496,
LARCENY-FROM VEHICLE,162782015,10/04/2016,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-NON VEHICLE,162782017,10/04/2016,421 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75414,-84.37378,
LARCENY-NON VEHICLE,162782048,10/04/2016,2537 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,162782115,10/04/2016,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
ROBBERY-PEDESTRIAN,162782117,10/04/2016,213 FAIRBURN RD,111,Adamsville,H,33.75961,-84.50546,
