UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,170080974,01/08/2017,1425 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76364,-84.43461,
LARCENY-NON VEHICLE,170080996,01/08/2017,2610 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75169,-84.47276,
LARCENY-FROM VEHICLE,170081076,01/08/2017,390 17TH ST NW,501,Atlantic Station,E,33.7902,-84.4003,
LARCENY-NON VEHICLE,170081104,01/08/2017,1585 EZRA CHURCH DR NW,105,West Lake,J,33.75781,-84.43957,
LARCENY-FROM VEHICLE,170081134,01/08/2017,185 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65077,-84.38283,
LARCENY-FROM VEHICLE,170081154,01/08/2017,192 ANDREW YOUNG INTERNA BLVD NE,510,Downtown,M,33.75974,-84.38323,
BURGLARY-NONRES,170081162,01/08/2017,1387 NORTHSIDE DR NW,207,Loring Heights,E,33.79262,-84.40774,
AUTO THEFT,170081197,01/08/2017,1720 MARTIN LUTHER KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
RAPE,170081198,01/08/2017,367 DOLLAR MILL RD SW,407,Ridgecrest Forest,H,33.74426,-84.52705,
BURGLARY-RESIDENCE,170081241,01/08/2017,373 LEGACY DR SW,104,Harris Chiles,T,33.74387,-84.41937,
LARCENY-NON VEHICLE,170081248,01/08/2017,600 PHIPPS BLVD NE,209,North Buckhead,B,33.85301,-84.36531,
BURGLARY-RESIDENCE,170081254,01/08/2017,432 RICHARDS ST NW,501,Home Park,E,33.78346,-84.40119,
AGG ASSAULT,170081297,01/08/2017,1955 MORELAND AVE SE,308,Thomasville Heights,Z,33.70235,-84.34959,
LARCENY-NON VEHICLE,170081299,01/08/2017,74 BREVARD AVE SW,310,Browns Mill Park,Z,33.68494,-84.39125,
AUTO THEFT,170081315,01/08/2017,618 WAYNES CT SE,313,South River Gardens,Z,33.67205,-84.36938,
LARCENY-FROM VEHICLE,170081392,01/08/2017,2657 OLDKNOW DR NW,112,Collier Heights,I,33.77203,-84.47451,
LARCENY-NON VEHICLE,170081439,01/08/2017,595 PIEDMONT AVE,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,170081443,01/08/2017,2852 CASCADE RD SW @CASCADE SPRINGS NATU,409,Cascade Heights,I,33.71955,-84.48012,
LARCENY-FROM VEHICLE,170081497,01/08/2017,185 WHITAKER CIR SW,105,West Lake,J,33.76091,-84.4449,
LARCENY-FROM VEHICLE,170081510,01/08/2017,437 MEMORIAL DR SE ,605,Grant Park,W,33.74639,-84.37285,
AUTO THEFT,170081549,01/08/2017,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,170081585,01/08/2017,1919 METROPOLITAN PKWY SW;,306,Sylvan Hills,X,33.70278,-84.41017,
AUTO THEFT,170081601,01/08/2017,330 BROWNLEE RD SW,406,,I,33.74705,-84.49651,
LARCENY-NON VEHICLE,170081616,01/08/2017,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436,
LARCENY-NON VEHICLE,170081665,01/08/2017,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-FROM VEHICLE,170081694,01/08/2017,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057,
LARCENY-NON VEHICLE,170081708,01/08/2017,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
BURGLARY-RESIDENCE,170081718,01/08/2017,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
LARCENY-FROM VEHICLE,170081746,01/08/2017,358 ELIZABETH ST,602,Inman Park,N,33.7636,-84.35895,
LARCENY-FROM VEHICLE,170081780,01/08/2017,3208 MARTIN L KING JR DR SW,406,,I,33.75188,-84.49244,
LARCENY-FROM VEHICLE,170081789,01/08/2017,3666 LARGO LN SW,414,Tampa Park,P,33.6794,-84.50862,
ROBBERY-PEDESTRIAN,170081821,01/08/2017,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417,
BURGLARY-RESIDENCE,170081850,01/08/2017,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563,
AGG ASSAULT,170081858,01/08/2017,2612 STEELE AVE SW,310,Browns Mill Park,Z,33.68166,-84.3962,
LARCENY-FROM VEHICLE,170081883,01/08/2017,30 DANIEL ST SE,604,Old Fourth Ward,M,33.75351,-84.37085,
ROBBERY-PEDESTRIAN,170081949,01/08/2017,1885 JONESBORO RD SE,307,Lakewood Heights,Y,33.7032,-84.37701,
BURGLARY-NONRES,170082009,01/08/2017,730 CLEVELAND AVE SW,311,Hammond Park,X,33.68097,-84.41268,
LARCENY-FROM VEHICLE,170082047,01/08/2017,2038 HOWARD CIR NE,608,Lake Claire,N,33.76406,-84.32075,
AGG ASSAULT,170082065,01/08/2017,278 EUGENIA ST SW,303,Mechanicsville,V,33.74315,-84.39706,
BURGLARY-RESIDENCE,170082082,01/08/2017,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76674,-84.36263,
LARCENY-NON VEHICLE,170088026,01/08/2017,6234 SPINE RD,706,,,33.64072,-84.44435,
AUTO THEFT,170070007,01/07/2017,548 NORTHSIDE DR NW,103,English Avenue,L,33.7697,-84.40508,
LARCENY-FROM VEHICLE,170070015,01/07/2017,2065 PERKERSON RD SW,306,Sylvan Hills,X,33.69812,-84.41641,
BURGLARY-NONRES,170070088,01/07/2017,2473 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77659,-84.46625,
BURGLARY-NONRES,170070258,01/07/2017,3285 MARTIN L KING JR DR SW,111,Adamsville,H,33.75409,-84.49648,
LARCENY-NON VEHICLE,170070299,01/07/2017,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252,
AUTO THEFT,170070472,01/07/2017,3306 TIARA CIR SW,409,Southwest,R,33.70187,-84.49547,
AUTO THEFT,170070552,01/07/2017,1685 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74524,-84.43956,
LARCENY-FROM VEHICLE,170070563,01/07/2017,374 E PACES FERRY RD NE,206,Buckhead Village,B,33.83937,-84.37503,
LARCENY-NON VEHICLE,170070617,01/07/2017,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302,
LARCENY-FROM VEHICLE,170070623,01/07/2017,1331 MARIETTA BLVD NW,203,Blandtown,D,33.79149,-84.42945,
LARCENY-FROM VEHICLE,170070625,01/07/2017,784 COLLIER RD NW,205,Wildwood (NPU-C),C,33.8092,-84.41381,
LARCENY-FROM VEHICLE,170070698,01/07/2017,249 CHICAMAUGA AVE SW,104,Mozley Park,K,33.74827,-84.43246,
LARCENY-FROM VEHICLE,170070733,01/07/2017,372 LARCHMONT DR NW,112,Collier Heights,I,33.76539,-84.48529,
LARCENY-NON VEHICLE,170070785,01/07/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,170070837,01/07/2017,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
AUTO THEFT,170070840,01/07/2017,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
LARCENY-FROM VEHICLE,170070841,01/07/2017,944 NORTHERN AVE SE,606,Reynoldstown,N,33.74775,-84.35638,
LARCENY-NON VEHICLE,170070915,01/07/2017,3400 AROUND LENOX DR NE ,210,Lenox,B,33.84578,-84.36489,
LARCENY-FROM VEHICLE,170070949,01/07/2017,759 COOPER ST SW,303,Mechanicsville,V,33.73415,-84.39741,
BURGLARY-RESIDENCE,170070951,01/07/2017,361 COLLIER RIDGE DR NW,112,Collier Heights,I,33.76497,-84.4763,
AUTO THEFT,170070952,01/07/2017,2859 ALEXANDRIA DR SW,414,Deerwood,P,33.67655,-84.51473,
BURGLARY-RESIDENCE,170070955,01/07/2017,191 LITTLE ST SE,304,Summerhill,V,33.73303,-84.38156,
LARCENY-FROM VEHICLE,170070972,01/07/2017,1374 EASTGATE CT SE,612,East Atlanta,W,33.73661,-84.34358,
LARCENY-FROM VEHICLE,170070983,01/07/2017,470 16TH ST NW,501,Home Park,E,33.7883,-84.40387,
LARCENY-NON VEHICLE,170070990,01/07/2017,116 HILLSIDE AVE SE,307,Lakewood Heights,Y,33.70427,-84.38444,
AUTO THEFT,170071002,01/07/2017,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
LARCENY-FROM VEHICLE,170071012,01/07/2017,465 N HIGHLAND AVE NE,602,Inman Park,N,33.7668,-84.3528,
LARCENY-FROM VEHICLE,170071029,01/07/2017,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76045,-84.38556,
LARCENY-FROM VEHICLE,170071042,01/07/2017,926 WELCH ST SW,302,Pittsburgh,V,33.72972,-84.40465,
LARCENY-FROM VEHICLE,170071047,01/07/2017,1280 BEECHER ST SW,402,Oakland City,S,33.73301,-84.42954,
LARCENY-FROM VEHICLE,170071057,01/07/2017,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
LARCENY-FROM VEHICLE,170071078,01/07/2017,15 WALL ST SE,511,Downtown,M,33.75359,-84.38986,
LARCENY-NON VEHICLE,170071090,01/07/2017,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,170071196,01/07/2017,502 AMSTERDAM AVE NE ,213,Morningside/Lenox Park,F,33.78831,-84.36969,
AUTO THEFT,170071221,01/07/2017,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
LARCENY-NON VEHICLE,170071239,01/07/2017,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
AUTO THEFT,170071250,01/07/2017,4122 FAIRBURN AVE SW,413,Fairburn,P,33.69168,-84.52422,
LARCENY-FROM VEHICLE,170071324,01/07/2017,135 W WIEUCA RD NW @CHASTAIN CITY PARK,202,Chastain Park,A,33.87589,-84.39202,
BURGLARY-RESIDENCE,170071366,01/07/2017,592 MCAFEE ST NW,504,Downtown,M,33.76804,-84.39465,
LARCENY-FROM VEHICLE,170071402,01/07/2017,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835,
LARCENY-FROM VEHICLE,170071410,01/07/2017,676 N HIGHLAND AVE NE ,602,Poncey-Highland,N,33.77294,-84.35263,
LARCENY-NON VEHICLE,170071431,01/07/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170071447,01/07/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170071467,01/07/2017,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-FROM VEHICLE,170071520,01/07/2017,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-FROM VEHICLE,170071616,01/07/2017,410 14TH ST,501,Home Park,E,33.78589,-84.40047,
AGG ASSAULT,170071641,01/07/2017,3749 Campbellton Rd SW,413,,H,33.738,-84.50089,
LARCENY-NON VEHICLE,170071719,01/07/2017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170071783,01/07/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,170071817,01/07/2017,1023 CURRAN ST NW,501,Home Park,E,33.78267,-84.40588,
LARCENY-FROM VEHICLE,170071826,01/07/2017,936 MARIETTA ST NW,504,Marietta Street Artery,E,33.77676,-84.40796,
AGG ASSAULT,170071854,01/07/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
BURGLARY-RESIDENCE,170071943,01/07/2017,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
LARCENY-FROM VEHICLE,170060040,01/06/2017,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
ROBBERY-PEDESTRIAN,170060138,01/06/2017,1000 NEW TOWN CIR,308,Thomasville Heights,Z,33.70764,-84.36005,
LARCENY-NON VEHICLE,170060153,01/06/2017,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
BURGLARY-RESIDENCE,170060205,01/06/2017,1095 MOUNT PARAN RD NW,202,Mt. Paran/Northside,A,33.87404,-84.41594,
LARCENY-FROM VEHICLE,170060264,01/06/2017,437  MEMORIAL DR SE,605,Grant Park,W,33.74679,-84.37339,
LARCENY-FROM VEHICLE,170060273,01/06/2017,E ANDREWS DR NW / CAINS HILL PL NW,206,South Tuxedo Park,B,33.84361,-84.38054,
ROBBERY-PEDESTRIAN,170060277,01/06/2017,75 CENTRAL AVE SW,511,Downtown,M,33.7499,-84.39058,
BURGLARY-RESIDENCE,170060319,01/06/2017,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
BURGLARY-NONRES,170060462,01/06/2017,1668 EASTLAND RD SE,612,East Atlanta,W,33.71898,-84.33038,
AGG ASSAULT,170060487,01/06/2017,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
BURGLARY-RESIDENCE,170060633,01/06/2017,538 HOLDERNESS ST SW,401,West End,T,33.74038,-84.42694,
BURGLARY-RESIDENCE,170060733,01/06/2017,234 RICHARDSON RD NW,105,West Lake,J,33.76148,-84.44413,
BURGLARY-NONRES,170060783,01/06/2017,264 19TH ST NW,501,Atlantic Station,E,33.79334,-84.39693,
BURGLARY-NONRES,170060939,01/06/2017,3097 E. SHADOWLAWN AVE.,206,Buckhead Village,B,33.83949,-84.37386,
LARCENY-NON VEHICLE,170061051,01/06/2017,265 PEACHTREE CENTER AVE NE @MARIOTT,509,Downtown,M,33.76158,-84.38496,
BURGLARY-RESIDENCE,170061077,01/06/2017,385 LEGACY DR SW,104,Harris Chiles,T,33.74507,-84.41943,
LARCENY-FROM VEHICLE,170061122,01/06/2017,352 CHEROKEE AVE SE,605,Grant Park,W,33.74499,-84.37308,
LARCENY-FROM VEHICLE,170061184,01/06/2017,348 14TH ST NW,501,Home Park,E,33.78587,-84.39832,
AUTO THEFT,170061191,01/06/2017,245 N HIGHLAND AVE NE,602,Inman Park,N,33.76225,-84.35911,
AGG ASSAULT,170061225,01/06/2017,244 UPSHAW ST SW,307,Joyland,Y,33.71096,-84.39691,
LARCENY-FROM VEHICLE,170061254,01/06/2017,790 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.774,-84.36149,
LARCENY-FROM VEHICLE,170061288,01/06/2017,679 SYMPHONY LN NW,112,Collier Heights,I,33.77363,-84.4828,
LARCENY-FROM VEHICLE,170061315,01/06/2017,2323 CHESHIRE BRIDGE RD NE,212,Carroll Heights,H,33.77744,-84.50188,
LARCENY-FROM VEHICLE,170061562,01/06/2017,777 CLEVELAND AVE SW,309,Perkerson,X,33.68171,-84.41482,
BURGLARY-RESIDENCE,170061618,01/06/2017,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
LARCENY-FROM VEHICLE,170061624,01/06/2017,75 TED TURNER DR SW @RICHARD RUSSELL BUI,507,Downtown,M,33.75268,-84.39557,
LARCENY-FROM VEHICLE,170061643,01/06/2017,55 MAPLE ST,102,Vine City,L,33.75569,-84.40528,
LARCENY-FROM VEHICLE,170061655,01/06/2017,2973 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-FROM VEHICLE,170061660,01/06/2017,1165 OAKLAND LN SW,403,Oakland City,S,33.71965,-84.4263,
BURGLARY-RESIDENCE,170061671,01/06/2017,3838 NARRON DR SW,414,Deerwood,P,33.67715,-84.51138,
BURGLARY-RESIDENCE,170061679,01/06/2017,965 CUNNINGHAM PL SW,104,Harris Chiles,T,33.74333,-84.41968,
BURGLARY-RESIDENCE,170061686,01/06/2017,886 WASHINGTON ST,304,Peoplestown,V,33.73054,-84.39066,
ROBBERY-PEDESTRIAN,170061740,01/06/2017,220 HUTCHINSON ST NE,609,Edgewood,O,33.75985,-84.34092,
LARCENY-NON VEHICLE,170061758,01/06/2017,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
BURGLARY-RESIDENCE,170061804,01/06/2017,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
LARCENY-NON VEHICLE,170061830,01/06/2017,3334 PEACHTREE RD NE ,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,170061838,01/06/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,170061889,01/06/2017,1061 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78558,-84.42187,
AUTO THEFT,170061924,01/06/2017,1401 MORELAND AVE,607,Custer/McDonough/Guice,W,33.71609,-84.34985,
LARCENY-NON VEHICLE,170061943,01/06/2017,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
AUTO THEFT,170061970,01/06/2017,1342 MILLER REED AVE SE,305,Chosewood Park,Y,33.71763,-84.37492,
BURGLARY-RESIDENCE,170062082,01/06/2017,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-FROM VEHICLE,170062115,01/06/2017,781 WHEELER ST NW,103,English Avenue,L,33.77461,-84.41465,
ROBBERY-PEDESTRIAN,170062117,01/06/2017,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
LARCENY-NON VEHICLE,170062160,01/06/2017,1197 PEACHTREE ST NE,502,Midtown,E,33.78742,-84.38333,
ROBBERY-PEDESTRIAN,170062285,01/06/2017,3617 MARTIN L KING JR DR NW,111,Adamsville,H,33.76171,-84.50726,
LARCENY-NON VEHICLE,170062335,01/06/2017,2440 PIEDMONT RD NE ,211,Lindbergh/Morosgo,B,33.82209,-84.36749,
AGG ASSAULT,170062421,01/06/2017,105 ALLEN TEMPLE CT NW,111,,I,33.75257,-84.49074,
AGG ASSAULT,170062479,01/06/2017,3315 PEACHTREE RD NE,208,Peachtree Park,B,33.84642,-84.36815,
AUTO THEFT,170062588,01/06/2017,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416,
LARCENY-NON VEHICLE,170062590,01/06/2017,400 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76408,-84.37448,
AGG ASSAULT,170062694,01/06/2017,197 CAMPBELL ST SE,610,Kirkwood,O,33.7478,-84.32548,
LARCENY-NON VEHICLE,170068038,01/06/2017,6000 N TERMINAL PKWY,706,,,33.64069,-84.44388,
LARCENY-NON VEHICLE,170068054,01/06/2017,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477,
HOMICIDE,170062236002,01/06/2017,827 DRUMMOND ST SW,101,Atlanta University Center,T,33.75294,-84.41463,
AUTO THEFT,170052183,01/05/2017,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
LARCENY-NON VEHICLE,170052223,01/05/2017,2480 ARNO DR NW,110,Carver Hills,G,33.79897,-84.46929,
LARCENY-NON VEHICLE,170052262,01/05/2017,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,170052282,01/05/2017,55 HILLIARD ST SE,604,Sweet Auburn,M,33.75286,-84.37718,
ROBBERY-PEDESTRIAN,170052311,01/05/2017,894 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69323,-84.36012,
BURGLARY-RESIDENCE,170052314,01/05/2017,4660 BROOK HOLLOW RD NW,202,Chastain Park,A,33.8827,-84.40464,
LARCENY-NON VEHICLE,170052331,01/05/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,170052366,01/05/2017,41 FORSYTH ST NW,508,Downtown,M,33.75567,-84.39053,
LARCENY-FROM VEHICLE,170052373,01/05/2017,15 SYLVAN RD RD,306,Sylvan Hills,X,33.71276,-84.41815,
AUTO THEFT,170052392,01/05/2017,711 COSMOPOLITAN DR NE,211,Lindbergh/Morosgo,B,33.82144,-84.36218,
LARCENY-FROM VEHICLE,170052449,01/05/2017,2001 AUSTIN RD SW,412,Kings Forest,P,33.69996,-84.51139,
AGG ASSAULT,170052540,01/05/2017,4085 KENORA DR SW,407,Baker Hills,H,33.75747,-84.52156,
LARCENY-NON VEHICLE,170052548,01/05/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170052555,01/05/2017,1938 GRANDVIEW AVE NW,203,Riverside,D,33.80855,-84.4731,
AUTO THEFT,170052610,01/05/2017,195 AVERY DR NE,502,Ansley Park,E,33.7984,-84.37401,
BURGLARY-RESIDENCE,170052637,01/05/2017,2624 FORREST AVE NW,203,Riverside,D,33.81289,-84.47405,
AGG ASSAULT,170052659,01/05/2017,350 EDGEWOOD AVE ,604,Sweet Auburn,M,33.75445,-84.37605,
BURGLARY-RESIDENCE,170052661,01/05/2017,4645 JETTRIDGE DR NW,202,Chastain Park,A,33.8822,-84.40598,
LARCENY-FROM VEHICLE,170052693,01/05/2017,502 PRYOR ST SW,303,Mechanicsville,V,33.74114,-84.39442,
BURGLARY-RESIDENCE,170052744,01/05/2017,2437 ELIZABETH ANN LN NE,212,Lindridge/Martin Manor,F,33.82109,-84.34877,
LARCENY-NON VEHICLE,170052778,01/05/2017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170052784,01/05/2017,546 MCGILL PL NE,603,Old Fourth Ward,M,33.7648,-84.37756,
LARCENY-FROM VEHICLE,170052805,01/05/2017,27 WADDELL ST NE,602,Inman Park,N,33.75442,-84.36273,
AUTO THEFT,170052861,01/05/2017,964 PULLIAM ST SW,304,Peoplestown,V,33.72851,-84.39184,
LARCENY-NON VEHICLE,170052934,01/05/2017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
LARCENY-NON VEHICLE,170052947,01/05/2017,1201 VIRGINIA PARK DR NE,608,Druid Hills,N,33.77626,-84.34739,
AUTO THEFT,170052982,01/05/2017,111 DOGWOOD DR NW,112,Collier Heights,I,33.78189,-84.49498,
LARCENY-FROM VEHICLE,170052990,01/05/2017,299 N HIGHLAND AVE NE,602,Inman Park,N,33.76198,-84.35846,
AUTO THEFT,170053003,01/05/2017,1155 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.42558,
ROBBERY-PEDESTRIAN,170053013,01/05/2017,2479 ABNER TER NW @FLIPPER TEMPLE,110,Scotts Crossing,G,33.80106,-84.46803,
LARCENY-FROM VEHICLE,170053025,01/05/2017,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
LARCENY-FROM VEHICLE,170053028,01/05/2017,300A OAKLAND AVE SE,605,Grant Park,W,33.74635,-84.37476,
LARCENY-FROM VEHICLE,170053045,01/05/2017,1784 PEACHTREE ST NW,207,Brookwood,E,33.80093,-84.39349,
LARCENY-NON VEHICLE,170053086,01/05/2017,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
LARCENY-FROM VEHICLE,170053087,01/05/2017,2166 PEACHTREE RD NW @HOUSTONS,207,,C,33.81349,-84.39275,
LARCENY-FROM VEHICLE,170053114,01/05/2017,154 KROG ST NE,602,Inman Park,N,33.75824,-84.36396,
AUTO THEFT,170053117,01/05/2017,1960 PERKERSON RD SW,306,Sylvan Hills,X,33.70089,-84.4177,
LARCENY-FROM VEHICLE,170053178,01/05/2017,410 14TH ST NW,501,Home Park,E,33.78589,-84.40047,
LARCENY-NON VEHICLE,170053182,01/05/2017,1421 NEWTON AVE SE,612,East Atlanta,W,33.73788,-84.341,
BURGLARY-RESIDENCE,170053183,01/05/2017,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY-PEDESTRIAN,170053223,01/05/2017,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419,
LARCENY-NON VEHICLE,170058023,01/05/2017,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,170058032,01/05/2017,11700 SPINE RD,703,,,33.64065,-84.42932,
AUTO THEFT,170058093,01/05/2017,6023 SOUTH TERMINAL BYP,704,,,33.6397,-84.44398,
BURGLARY-NONRES,170050436,01/05/2017,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644,
BURGLARY-RESIDENCE,170050566,01/05/2017,3765 PACES RDG NW,201,Pleasant Hill,A,33.85839,-84.44004,
AUTO THEFT,170050576,01/05/2017,1975 RAMBLING DR SW,306,Sylvan Hills,X,33.70052,-84.40621,
LARCENY-FROM VEHICLE,170050587,01/05/2017,3180 PEACHTREE RD NE,206,Buckhead Forest,B,33.84183,-84.3759,
ROBBERY-RESIDENCE,170050621,01/05/2017,908 BOULDERCREST DR SE,612,East Atlanta,W,33.72979,-84.33476,
LARCENY-FROM VEHICLE,170050673,01/05/2017,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835,
AUTO THEFT,170050702,01/05/2017,215 PIEDMONT AVE NE,509,Downtown,M,33.76029,-84.38207,
LARCENY-FROM VEHICLE,170050728,01/05/2017,1752 PRYOR RD SW,307,Betmar LaVilla,Y,33.70731,-84.39674,
LARCENY-FROM VEHICLE,170050735,01/05/2017,445 AMAL DR SW,307,Amal Heights,Y,33.70816,-84.40096,
AUTO THEFT,170050755,01/05/2017,1142 BOOKER AVE SW,302,Pittsburgh,V,33.72369,-84.3974,
AGG ASSAULT,170050762,01/05/2017,1220 GUN CLUB RD NW,110,Almond Park,G,33.78752,-84.45789,
LARCENY-FROM VEHICLE,170050837,01/05/2017,403 MONTGOMERY FERRY DR NE,213,Piedmont Heights,F,33.80108,-84.3737,
AUTO THEFT,170050846,01/05/2017,546 FORMWALT ST SW,303,Mechanicsville,V,33.73987,-84.39562,
LARCENY-FROM VEHICLE,170050956,01/05/2017,456 MCWILLIAMS AVE SE,612,East Atlanta,W,33.74151,-84.33581,
LARCENY-FROM VEHICLE,170051016,01/05/2017,1361 PASADENA AVE NE,213,Morningside/Lenox Park,F,33.79955,-84.34198,
AUTO THEFT,170051018,01/05/2017,3113 LENOX RD NE,210,Pine Hills,B,33.83923,-84.358,
LARCENY-FROM VEHICLE,170051039,01/05/2017,1500 MARIETTA BLVD NW,203,Hills Park,D,33.79681,-84.4333,
LARCENY-NON VEHICLE,170051073,01/05/2017,717 LEE ST SW,401,West End,T,33.73516,-84.41421,
LARCENY-FROM VEHICLE,170051118,01/05/2017,938 BERNE ST SE,607,Ormewood Park,W,33.73671,-84.35671,
LARCENY-FROM VEHICLE,170051123,01/05/2017,545 BURROUGHS ST SE,305,Chosewood Park,Y,33.71798,-84.36977,
BURGLARY-RESIDENCE,170051219,01/05/2017,2931 MIDDLETON RD NW,111,,I,33.75294,-84.48775,
LARCENY-FROM VEHICLE,170051223,01/05/2017,1444 LUCILE AVE SW @Multiple,404,Westview,T,33.74253,-84.43524,
LARCENY-FROM VEHICLE,170051302,01/05/2017,2610 LINKS DR SE,611,The Villages at East Lake,O,33.74458,-84.31184,
AUTO THEFT,170051306,01/05/2017,1721 WILLMA DR NW,110,West Highlands,G,33.79285,-84.44725,
BURGLARY-RESIDENCE,170051322,01/05/2017,4380 GARMON RD NW,202,Mt. Paran/Northside,A,33.87503,-84.4274,
LARCENY-NON VEHICLE,170051344,01/05/2017,1000 PHILLIPS DR SE,308,Thomasville Heights,Z,33.70052,-84.3548,
