UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,162722235,11/07/2016,450 CAPITOL AVE SE,304,Summerhill,V,33.74229,-84.38686,
BURGLARY-RESIDENCE,163110044,11/06/2016,3301 NOBLE CREEK DR NW,204,Cross Creek,C,33.8161,-84.42695,
AUTO THEFT,163110128,11/06/2016,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
ROBBERY-PEDESTRIAN,163110168,11/06/2016,242 BOULEVARD SE,606,Cabbagetown,N,33.74798,-84.3679,
AGG ASSAULT,163110223,11/06/2016,965 CUNNINGHAM PL SW,104,Harris Chiles,T,33.7434,-84.41972,
LARCENY-FROM VEHICLE,163110267,11/06/2016,129 JAMES P BRAWLEY DR NW,102,Vine City,L,33.75822,-84.41247,
LARCENY-FROM VEHICLE,163110291,11/06/2016,494 OLD WHEAT ST NE,604,Old Fourth Ward,M,33.75596,-84.37127,
ROBBERY-PEDESTRIAN,163110300,11/06/2016,2 JACKSON ST NE,604,Sweet Auburn,M,33.75434,-84.37438,
LARCENY-FROM VEHICLE,163110358,11/06/2016,318 WILLIAM H BORDERS,604,Sweet Auburn,M,33.74995,-84.37874,
LARCENY-FROM VEHICLE,163110422,11/06/2016,400  CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.7538,-84.37438,
AUTO THEFT,163110447,11/06/2016,906 SOCIETY CIR SW,407,Mays,H,33.74702,-84.50143,
AUTO THEFT,163110489,11/06/2016,330 BROWNLEE RD SW,406,Collier Heights,I,33.76464,-84.48107,
LARCENY-FROM VEHICLE,163110533,11/06/2016,760 10TH ST NW,501,Home Park,E,33.7814,-84.41266,
ROBBERY-PEDESTRIAN,163110556,11/06/2016,416 BOULEVARD NE,603,Old Fourth Ward,M,33.7657,-84.37233,
ROBBERY-COMMERCIAL,163110789,11/06/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
LARCENY-FROM VEHICLE,163110797,11/06/2016,555 WHITEHALL,303,Mechanicsville,V,33.74297,-84.40628,
AGG ASSAULT,163110843,11/06/2016,1245 DONNELLY AVE SW,402,West End,T,33.73388,-84.42812,
LARCENY-FROM VEHICLE,163110866,11/06/2016,3079 VALLEYDALE DR SW,406,Magnum Manor,I,33.72681,-84.48894,
LARCENY-NON VEHICLE,163110922,11/06/2016,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.80881,-84.3951,
BURGLARY-RESIDENCE,163110933,11/06/2016,991 CAMILLA ST SW,104,Ashview Heights,T,33.75059,-84.42011,
BURGLARY-NONRES,163110947,11/06/2016,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-FROM VEHICLE,163111079,11/06/2016,1475 CARROLL DR NW,203,Hills Park,D,33.80286,-84.43602,
BURGLARY-RESIDENCE,163111132,11/06/2016,3356 MATHIESON DR NE,208,Buckhead Forest,B,33.84659,-84.37687,
LARCENY-FROM VEHICLE,163111164,11/06/2016,147 BIXBY TER SE,610,Kirkwood,O,33.74862,-84.32203,
AUTO THEFT,163111236,11/06/2016,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-FROM VEHICLE,163111307,11/06/2016,80 JESSE HILL JR DR SE @GRADY HOSPITAL,510,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,163111341,11/06/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,163111350,11/06/2016,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79215,-84.40774,
BURGLARY-RESIDENCE,163111356,11/06/2016,1196 CONVERSE DR NE,210,Pine Hills,B,33.82944,-84.3486,
LARCENY-FROM VEHICLE,163111381,11/06/2016,641 JONES AVE NW,103,English Avenue,L,33.7645,-84.40857,
LARCENY-NON VEHICLE,163111428,11/06/2016,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
LARCENY-FROM VEHICLE,163111464,11/06/2016,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
LARCENY-FROM VEHICLE,163111470,11/06/2016,258 WYNNWOOD DR SW;,405,Florida Heights,I,33.74867,-84.45819,
LARCENY-NON VEHICLE,163111486,11/06/2016,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-FROM VEHICLE,163111603,11/06/2016,1344 METROPOLITAN PKWY SW,301,Capitol View Manor,X,33.71803,-84.40774,
LARCENY-NON VEHICLE,163111605,11/06/2016,2220 CAMPBELLTON ROAD SW,410,Campbellton Road,R,33.7044,-84.46144,
LARCENY-FROM VEHICLE,163111617,11/06/2016,2973 MIDDLETON RD NW,111,,I,33.75378,-84.48815,
AUTO THEFT,163111631,11/06/2016,593 MORROW LN,407,Mays,H,33.74254,-84.50279,
LARCENY-NON VEHICLE,163111641,11/06/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163111654,11/06/2016,907 PIEDMONT AVE NE,505,Midtown,E,33.7793,-84.38101,
LARCENY-FROM VEHICLE,163111676,11/06/2016,488 OVERBROOK DR NW,205,Collier Hills,C,33.8122,-84.4041,
ROBBERY-PEDESTRIAN,163111715,11/06/2016,2300 WILSON DR SW @ADAMS PARK,409,Adams Park,R,33.71022,-84.46365,
LARCENY-FROM VEHICLE,163111770,11/06/2016,763 JUNIPER ST NE,505,Midtown,E,33.77537,-84.38262,
LARCENY-FROM VEHICLE,163111792,11/06/2016,479 JOSEPH E BOONE BLVD,103,English Avenue,L,33.7638,-84.40349,
LARCENY-NON VEHICLE,163111807,11/06/2016,3114 COLLIER DR NW,112,Collier Heights,I,33.76111,-84.4749,
ROBBERY-PEDESTRIAN,163111828,11/06/2016,261 WALNUT,102,Vine City,L,33.76185,-84.40628,
LARCENY-FROM VEHICLE,163111844,11/06/2016,675 QUEEN ST SW,402,West End,T,33.7366,-84.42571,
LARCENY-FROM VEHICLE,163111914,11/06/2016,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802,
AUTO THEFT,163111927,11/06/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
AGG ASSAULT,163111963,11/06/2016,680 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7082,-84.36129,
LARCENY-FROM VEHICLE,163111967,11/06/2016,811 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41413,
ROBBERY-PEDESTRIAN,163111988,11/06/2016,102 OLLIE ST NW @WASHINGTON PARK,105,Washington Park,K,33.75799,-84.42287,
LARCENY-FROM VEHICLE,163111993,11/06/2016,2120 GOLDEN DAWN DR SW,409,Southwest,R,33.69747,-84.49033,
AUTO THEFT,163112014,11/06/2016,1450 DONNELLY AVE SW,402,West End,T,33.73772,-84.43479,
LARCENY-NON VEHICLE,163112051,11/06/2016,1414 CLARK HOWARD LN SW,408,Venetian Hills,S,33.71662,-84.44537,
LARCENY-NON VEHICLE,163112088,11/06/2016,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,163112168,11/06/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163112230,11/06/2016,1450 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74116,-84.43595,
AUTO THEFT,163112255,11/06/2016,814 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41419,
AGG ASSAULT,163112324,11/06/2016,2685 METROPOLITIAN PKWY,309,Hammond Park,X,33.67557,-84.40272,
BURGLARY-RESIDENCE,163112336,11/06/2016,401 DOLLAR MILL CT SW,407,Ridgecrest Forest,H,33.7433,-84.52569,
AGG ASSAULT,163112376,11/06/2016,720 FULTON INDUSTRIAL BLVD NW,114,Carroll Heights,H,33.77385,-84.51514,
LARCENY-FROM VEHICLE,163112414,11/06/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
AUTO THEFT,163112435,11/06/2016,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
LARCENY-NON VEHICLE,163112452,11/06/2016,190 MARIETTA ST NW @Multiple,507,Downtown,M,33.75757,-84.39487,
BURGLARY-RESIDENCE,163112474,11/06/2016,1012 BYRON DR SW,306,Sylvan Hills,X,33.71267,-84.42126,
AGG ASSAULT,163112530,11/06/2016,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
LARCENY-FROM VEHICLE,163112561,11/06/2016,1000 SKIPPER PL NW,112,Collier Heights,I,33.78201,-84.49302,
AGG ASSAULT,163112565,11/06/2016,3201 NW MARTIN L KING JR DR NW,111,,I,33.75428,-84.49165,
AUTO THEFT,163112571,11/06/2016,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
LARCENY-NON VEHICLE,163112602,11/06/2016,49 BOULEVARD SE,604,Sweet Auburn,M,33.75253,-84.3721,
BURGLARY-RESIDENCE,163112603,11/06/2016,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857,
ROBBERY-COMMERCIAL,163112637,11/06/2016,100 PEACHTREE ST NW,508,Downtown,M,33.75658,-84.38842,
LARCENY-FROM VEHICLE,163112724,11/06/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163112751,11/06/2016,1812 PEACHTREE ST NW,207,Ardmore,E,33.80426,-84.39375,
LARCENY-NON VEHICLE,163118036,11/06/2016,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
BURGLARY-RESIDENCE,163102843,11/05/2016,419 PARKWAY DR NE,603,Old Fourth Ward,M,33.76589,-84.37331,
AGG ASSAULT,163102858,11/05/2016,299  N HIGHLAND AVE NE,602,Inman Park,N,33.76198,-84.35846,
LARCENY-FROM VEHICLE,163102894,11/05/2016,787 WINDSOR ST SW,303,Mechanicsville,V,33.73416,-84.39884,
AUTO THEFT,163102947,11/05/2016,2023 BRIAR RIDGE WAY SW   ,412,Briar Glen,P,33.69759,-84.50366,
BURGLARY-RESIDENCE,163100014,11/05/2016,1291 LOCKWOOD DR SW,403,Venetian Hills,S,33.71996,-84.43904,
LARCENY-FROM VEHICLE,163100059,11/05/2016,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,204,Berkeley Park,D,33.80181,-84.41267,
LARCENY-FROM VEHICLE,163100107,11/05/2016,JUNIPER ST NE / 5TH ST NE,505,Midtown,E,33.77605,-84.38296,
LARCENY-FROM VEHICLE,163100181,11/05/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
AUTO THEFT,163100302,11/05/2016,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
BURGLARY-NONRES,163100312,11/05/2016,740 MARIETTA ST NW,504,Marietta Street Artery,E,33.77236,-84.40256,
LARCENY-FROM VEHICLE,163100399,11/05/2016,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
LARCENY-FROM VEHICLE,163100537,11/05/2016,3181 MATHIESON DR NE,208,Buckhead Forest,B,33.84159,-84.37663,
ROBBERY-PEDESTRIAN,163100658,11/05/2016,426 CHAPPELL RD NW,107,Grove Park,J,33.76708,-84.43284,
BURGLARY-NONRES,163100665,11/05/2016,3065 PEACHTREE RD NE,206,Buckhead Village,B,33.8387,-84.38004,
AUTO THEFT,163100684,11/05/2016,1117 BENTEEN AVE SE,607,Boulevard Heights,W,33.72423,-84.36774,
LARCENY-NON VEHICLE,163100724,11/05/2016,720 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77276,-84.41089,
BURGLARY-NONRES,163100753,11/05/2016,938 PEACHTREE ST NE,503,Midtown,E,33.7802,-84.3849,
LARCENY-NON VEHICLE,163100821,11/05/2016,3405 LENOX RD NE,210,Lenox,B,33.84781,-84.35997,
LARCENY-NON VEHICLE,163100848,11/05/2016,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-FROM VEHICLE,163100850,11/05/2016,161 RIDGELAND WAY NE,211,Peachtree Hills,B,33.82,-84.38296,
BURGLARY-NONRES,163100857,11/05/2016,3209 PACES FERRY PL NW ,206,South Tuxedo Park,B,33.8426,-84.38127,
LARCENY-FROM VEHICLE,163100876,11/05/2016,1065 KIPLING ST SE,308,Thomasville Heights,Z,33.70205,-84.35215,
BURGLARY-NONRES,163100896,11/05/2016,3209 PACES FERRY PL NW ,206,South Tuxedo Park,B,33.8426,-84.38127,
AGG ASSAULT,163100973,11/05/2016,550 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.7697,-84.4175,
AGG ASSAULT,163100989,11/05/2016,2444 FORREST PARK RD SE,308,Rebel Valley Forest,Z,33.68706,-84.35977,
LARCENY-FROM VEHICLE,163101019,11/05/2016,747 HOLMES ST NW,207,Berkeley Park,D,33.79949,-84.41275,
LARCENY-FROM VEHICLE,163101043,11/05/2016,1904 SANDTOWN RD SW,408,Venetian Hills,S,33.71851,-84.45023,
LARCENY-FROM VEHICLE,163101064,11/05/2016,326 NELSON ST SW,507,Castleberry Hill,M,33.75149,-84.3984,
BURGLARY-NONRES,163101138,11/05/2016,3267 ROSWELL RD NE,208,Buckhead Forest,B,33.84465,-84.37982,
AGG ASSAULT,163101169,11/05/2016,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782,
LARCENY-NON VEHICLE,163101203,11/05/2016,770 MCWILLIAMS RD SE,308,Leila Valley,Z,33.68894,-84.36336,
BURGLARY-RESIDENCE,163101213,11/05/2016,3668 CASTLEGATE DR NW,202,Kingswood,A,33.85541,-84.41417,
BURGLARY-NONRES,163101234,11/05/2016,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
BURGLARY-RESIDENCE,163101271,11/05/2016,275 10TH ST NE,503,Midtown,E,33.78169,-84.37842,
ROBBERY-PEDESTRIAN,163101279,11/05/2016,3613 MARTIN L KING JR DR NW,111,Adamsville,H,33.76033,-84.5059,
ROBBERY-PEDESTRIAN,163101298,11/05/2016,962 MATHEWS ST SW,401,West End,T,33.73438,-84.41927,
LARCENY-NON VEHICLE,163101309,11/05/2016,1218 KENILWORTH DR SW,403,Venetian Hills,S,33.72161,-84.4339,
BURGLARY-RESIDENCE,163101314,11/05/2016,309 ATLANTA AVE SE,605,Grant Park,W,33.73003,-84.37767,
AGG ASSAULT,163101411,11/05/2016,685 CEDAR AVE NW,109,Center Hill,J,33.77374,-84.46471,
LARCENY-FROM VEHICLE,163101433,11/05/2016,654 HOME AVE SE,605,Grant Park,W,33.7295,-84.36612,
LARCENY-FROM VEHICLE,163101569,11/05/2016,888 3RD ST NW,504,Marietta Street Artery,E,33.77918,-84.40915,
LARCENY-FROM VEHICLE,163101601,11/05/2016,893 PIEDMONT AVE.,505,Midtown,E,33.77891,-84.38073,
LARCENY-FROM VEHICLE,163101605,11/05/2016,1054 N HIGHLAND AVE NE ,601,Virginia Highland,F,33.78329,-84.35479,
LARCENY-NON VEHICLE,163101618,11/05/2016,3535 PEACHTREE RD NE @Multiple,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,163101744,11/05/2016,75 5TH ST NW,505,Midtown,E,33.77694,-84.38963,
LARCENY-FROM VEHICLE,163101754,11/05/2016,3232 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595,
LARCENY-FROM VEHICLE,163101769,11/05/2016,3060 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68124,-84.49223,
BURGLARY-RESIDENCE,163101785,11/05/2016,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417,
LARCENY-NON VEHICLE,163101795,11/05/2016,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81806,-84.35082,
LARCENY-FROM VEHICLE,163101881,11/05/2016,3858 RUX RD SW,412,Kings Forest,P,33.69644,-84.51424,
LARCENY-FROM VEHICLE,163101883,11/05/2016,1055 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77227,-84.35297,
LARCENY-NON VEHICLE,163101945,11/05/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.8426,-84.37329,
LARCENY-NON VEHICLE,163101985,11/05/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163102008,11/05/2016,2659 LOIS LN SE,310,Browns Mill Park,Z,33.68225,-84.38787,
LARCENY-FROM VEHICLE,163102105,11/05/2016,2453 CORONET WAY NW,201,,C,33.8209,-84.44958,
LARCENY-FROM VEHICLE,163102122,11/05/2016,3197 DALE LN SW,409,Southwest,R,33.6943,-84.49318,
LARCENY-NON VEHICLE,163102153,11/05/2016,3535 PEACHTREE,210,Lenox,B,33.85182,-84.3595,
BURGLARY-RESIDENCE,163102184,11/05/2016,2832 GLENWOOD AVE SE,611,East Lake,O,33.73959,-84.2949,
LARCENY-FROM VEHICLE,163102248,11/05/2016,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-NON VEHICLE,163102267,11/05/2016,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
ROBBERY-PEDESTRIAN,163102312,11/05/2016,3330 MARTIN L KING JR DR SW,407,Adamsville,H,33.75392,-84.49736,
LARCENY-FROM VEHICLE,163102368,11/05/2016,1867 AUSTIN RD SW,412,Kings Forest,P,33.70366,-84.51138,
LARCENY-FROM VEHICLE,163102490,11/05/2016,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-NON VEHICLE,163102617,11/05/2016,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,163102636,11/05/2016,1871 PLAZA LN SW,410,Campbellton Road,R,33.70431,-84.45285,
LARCENY-FROM VEHICLE,163102641,11/05/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163102673,11/05/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,163102697,11/05/2016,3221 PEACHTREE RD,206,Buckhead Village,B,33.84218,-84.37344,
LARCENY-FROM VEHICLE,163102748,11/05/2016,1072 W PEACHTREE ST NW,503,Midtown,E,33.7842,-84.38814,
AUTO THEFT,163102772,11/05/2016,3004 PIEDMONT RD,206,Garden Hills,B,33.83665,-84.36838,
LARCENY-FROM VEHICLE,162991555,11/05/2016,290 FRASER ST SE,605,Downtown,M,33.74741,-84.38928,
LARCENY-FROM VEHICLE,162890126,11/05/2016,1350 SPRING ST NW,502,Midtown,E,33.79153,-84.38993,
LARCENY-NON VEHICLE,163091899,11/04/2016,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157,
AGG ASSAULT,163091910,11/04/2016,3439 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163091925,11/04/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
ROBBERY-PEDESTRIAN,163091926,11/04/2016,1450 EZRA CHURCH DR NW,105,Hunter Hills,K,33.75633,-84.43485,
LARCENY-NON VEHICLE,163091940,11/04/2016,1706 FLAT SHOALS RD SE,612,East Atlanta,W,33.73125,-84.33201,
BURGLARY-NONRES,163091942,11/04/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.76527,-84.40498,
LARCENY-FROM VEHICLE,163091965,11/04/2016,1116 4TH ST NW,109,Carey Park,G,33.78551,-84.47067,
LARCENY-FROM VEHICLE,163091969,11/04/2016,3522 PEACHTREE RD NE,208,North Buckhead,B,33.85268,-84.36047,
LARCENY-FROM VEHICLE,163092017,11/04/2016,400 TRADEPORT BLVD SW,313,Blair Villa/Poole Creek,Z,33.64877,-84.3939,
LARCENY-FROM VEHICLE,163092032,11/04/2016,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-FROM VEHICLE,163092118,11/04/2016,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563,
BURGLARY-RESIDENCE,163092130,11/04/2016,3590 CLOUDLAND DR NW,201,Pleasant Hill,A,33.85284,-84.43471,
AGG ASSAULT,163092137,11/04/2016,KENMORE ST SW / CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72745,-84.44391,
LARCENY-FROM VEHICLE,163092224,11/04/2016,3580 CAMPBELLTON RD SW,412,,P,33.6899,-84.50584,
AGG ASSAULT,163092490,11/04/2016,1503 PEACHTREE ST NE,502,Midtown,E,33.79607,-84.38745,
ROBBERY-PEDESTRIAN,163092512,11/04/2016,1758 MELROSE DR SW,306,Sylvan Hills,X,33.70856,-84.42115,
BURGLARY-RESIDENCE,163092521,11/04/2016,732 ELBERT ST SW,301,Adair Park,V,33.7281,-84.41161,
AGG ASSAULT,163092538,11/04/2016,2443 SPRINGDALE RD SW,309,Perkerson,X,33.6881,-84.41473,
BURGLARY-RESIDENCE,163092602,11/04/2016,2494 MAIN ST NW,113,Old Fourth Ward,M,33.77303,-84.3719,
LARCENY-NON VEHICLE,163092611,11/04/2016,233 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74119,-84.31333,
BURGLARY-RESIDENCE,163092743,11/04/2016,1810 DEFOOR AVE NW,204,Underwood Hills,D,33.80457,-84.42274,
AGG ASSAULT,163092758,11/04/2016,I-20 WB EXPY SW / LANGHORN ST SW,104,West End,T,33.74656,-84.43028,
BURGLARY-RESIDENCE,163092800,11/04/2016,2330 ARBOR GATES DR NE,210,Pine Hills,B,33.8271,-84.35879,
AGG ASSAULT,163092914,11/04/2016,949 WASHINGTON ST SW,304,Peoplestown,V,33.72894,-84.39133,
BURGLARY-RESIDENCE,163093039,11/04/2016,395 SAINT JOHNS AVE SW,307,Lakewood Heights,Y,33.69981,-84.40213,
ROBBERY-PEDESTRIAN,163093105,11/04/2016,89 WOODWARD AVE SE ,605,Capitol Gateway,V,33.74555,-84.38495,
LARCENY-FROM VEHICLE,163093169,11/04/2016,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
ROBBERY-PEDESTRIAN,163093176,11/04/2016,2690 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77686,-84.47573,
AUTO THEFT,163093195,11/04/2016,1892 METROPOLITAN PKWY,306,Sylvan Hills,X,33.7026,-84.40777,
LARCENY-FROM VEHICLE,163093326,11/04/2016,326 NELSON ST SW,507,Castleberry Hill,M,33.75149,-84.3984,
LARCENY-FROM VEHICLE,163093382,11/04/2016,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-NON VEHICLE,163093397,11/04/2016,1576 JOSEPH E BOONE BLVD NW,105,West Lake,J,33.76331,-84.43914,
LARCENY-NON VEHICLE,163093428,11/04/2016,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
LARCENY-FROM VEHICLE,163093460,11/04/2016,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257,
BURGLARY-RESIDENCE,163090081,11/04/2016,931 BLACK OAK DR SE,612,East Atlanta,W,33.72893,-84.33464,
LARCENY-FROM VEHICLE,163090085,11/04/2016,1133 HUFF RD NW,203,Blandtown,D,33.78978,-84.42557,
LARCENY-FROM VEHICLE,163090135,11/04/2016,787 BONAVENTURE,601,Virginia Highland,F,33.77611,-84.36075,
ROBBERY-PEDESTRIAN,163090225,11/04/2016,711 LEE ST SW,401,West End,T,33.73528,-84.41421,
LARCENY-FROM VEHICLE,163090246,11/04/2016,314 LUCKIE ST NW,508,Downtown,M,33.76296,-84.39669,
LARCENY-FROM VEHICLE,163090409,11/04/2016,135 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.76002,-84.39178,
LARCENY-NON VEHICLE,163090423,11/04/2016,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83665,-84.36838,
LARCENY-FROM VEHICLE,163090746,11/04/2016,239 GRANT ST SE,605,Oakland,W,33.74798,-84.37673,
LARCENY-FROM VEHICLE,163090811,11/04/2016,880 GLENWOOD AVE SE,606,Grant Park,W,33.73991,-84.35917,
LARCENY-NON VEHICLE,163090833,11/04/2016,1184 SPRING ST NW,502,Midtown,E,33.78697,-84.38959,
LARCENY-NON VEHICLE,163090860,11/04/2016,2061 PEACHTREE RD NE,207,,E,33.81127,-84.39181,
LARCENY-FROM VEHICLE,163090873,11/04/2016,245 FLAT SHOALS AVE SE,606,Reynoldstown,N,33.74682,-84.35022,
LARCENY-FROM VEHICLE,163091037,11/04/2016,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,163091124,11/04/2016,260 RENAISSANCE PKWY NE,603,Old Fourth Ward,M,33.76846,-84.37813,
BURGLARY-RESIDENCE,163091128,11/04/2016,1411 NEWTON AVE SE,612,East Atlanta,W,33.7379,-84.34134,
LARCENY-FROM VEHICLE,163091143,11/04/2016,1982 LOIS PL NW,110,Grove Park,J,33.78426,-84.45315,
LARCENY-NON VEHICLE,163091253,11/04/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,163091277,11/04/2016,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
BURGLARY-RESIDENCE,163091283,11/04/2016,1244 DEFOOR VILLAGE CT NW,204,Underwood Hills,D,33.81005,-84.42815,
LARCENY-FROM VEHICLE,163091294,11/04/2016,2366 FORREST PARK RD SE,308,Rebel Valley Forest,Z,33.68953,-84.35988,
LARCENY-FROM VEHICLE,163091337,11/04/2016,3203 KINGSTON RD NW,112,Collier Heights,I,33.7799,-84.49243,
LARCENY-NON VEHICLE,163091350,11/04/2016,101 HAMILTON E HOLMES DR NW,108,Westhaven,I,33.75558,-84.46807,
LARCENY-NON VEHICLE,163091418,11/04/2016,168 LUCKIE ST NW,508,Downtown,M,33.75887,-84.39184,
AGG ASSAULT,163091548,11/04/2016,234 NAPOLEON DR SW,104,Ashview Heights,T,33.74825,-84.42726,
AGG ASSAULT,163091550,11/04/2016,650 PHIPPS BLVD,210,Pine Hills,B,33.84293,-84.35825,
LARCENY-FROM VEHICLE,163091606,11/04/2016,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-NON VEHICLE,163091665,11/04/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,163091685,11/04/2016,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,163091695,11/04/2016,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,163091704,11/04/2016,330 MARIETTA ST NW,507,Downtown,M,33.76212,-84.39669,
LARCENY-FROM VEHICLE,163091777,11/04/2016,1035 FORTRESS AVE SW,303,Pittsburgh,V,33.72651,-84.39455,
BURGLARY-RESIDENCE,163091797,11/04/2016,2002 NOBLE CREEK DR NW,204,Cross Creek,C,33.81523,-84.42555,
ROBBERY-PEDESTRIAN,163100241,11/04/2016,255 TRINITY AVE SW,511,Downtown,M,33.75757,-84.39487,
ROBBERY-PEDESTRIAN,163080001,11/03/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,163080089,11/03/2016,590 CASCADE AVE SW ,402,West End,T,33.73812,-84.43276,
